url_path,views_total,views_unique
/quic/upstream-wifi-fw,42,33
/quic/upstream-wifi-fw/tree/main/ath12k-firmware,32,21
/quic/upstream-wifi-fw/tree/main/ath11k-firmware,14,11
/quic/upstream-wifi-fw/tree/main/ath12k-firmware/QCN9274,13,6
/quic/upstream-wifi-fw/tree/main/ath12k-firmware/QCN9274/hw2.0_split_phy,13,5
/quic/upstream-wifi-fw/tree/main/ath12k-firmware/IPQ5322/hw1.0,10,6
/quic/upstream-wifi-fw/issues/3,9,6
/quic/upstream-wifi-fw/tree/main/ath12k-firmware/QCN9274/hw2.0_split_phy/1.3.1/WLAN.WBE.1.3.1-00130-QCAHKSWPL_SILICONZ-1,9,3
/quic/upstream-wifi-fw/tree/main,8,8
/quic/upstream-wifi-fw/blob/main/Notice.txt,7,6
