time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-19 00:00:00+00:00,8,8,5.0,2.0
2025-01-20 00:00:00+00:00,5,5,32.0,8.0
2025-01-21 00:00:00+00:00,5,5,4.0,2.0
2025-01-22 00:00:00+00:00,9,7,24.0,7.0
2025-01-23 00:00:00+00:00,14,9,2.0,2.0
2025-01-24 00:00:00+00:00,6,5,74.0,4.0
2025-01-25 00:00:00+00:00,7,7,2.0,2.0
2025-01-26 00:00:00+00:00,7,6,8.0,2.0
2025-01-27 00:00:00+00:00,3,3,,
2025-01-28 00:00:00+00:00,4,3,7.0,3.0
2025-01-29 00:00:00+00:00,8,6,8.0,3.0
2025-01-30 00:00:00+00:00,44,42,23.0,2.0
2025-01-31 00:00:00+00:00,61,59,17.0,3.0
2025-02-01 00:00:00+00:00,22,19,13.0,5.0
