url_path,views_total,views_unique
/quic/qca-sdk-nss-fw,33,25
/quic/qca-sdk-nss-fw/tree/main,12,6
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2022.SPF_12.0.0/ED1,10,6
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2020.SPF_11.3,6,3
/quic/qca-sdk-nss-fw/issues/5,5,4
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2019.SPF_11.0/CS_U1,5,3
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2022.SPF_12.0.0/ED1/IPQ5018.ATH.12.0.0,5,2
/quic/qca-sdk-nss-fw/issues/6,4,2
/quic/qca-sdk-nss-fw/issues,3,3
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2021.SPF_11.4,3,3
