time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-22 00:00:00+00:00,89,26,1076,220
2024-10-23 00:00:00+00:00,91,25,1128,201
2024-10-24 00:00:00+00:00,120,52,1243,201
2024-10-25 00:00:00+00:00,100,32,610,162
2024-10-26 00:00:00+00:00,70,9,161,57
2024-10-27 00:00:00+00:00,64,5,152,48
2024-10-28 00:00:00+00:00,123,49,1087,182
2024-10-29 00:00:00+00:00,80,15,785,176
2024-10-30 00:00:00+00:00,71,16,988,197
2024-10-31 00:00:00+00:00,96,23,750,161
2024-11-01 00:00:00+00:00,129,45,731,132
2024-11-02 00:00:00+00:00,60,6,178,45
2024-11-03 00:00:00+00:00,55,5,172,43
2024-11-04 00:00:00+00:00,85,26,1044,155
