time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-16 00:00:00+00:00,158,13,163,50
2025-02-17 00:00:00+00:00,213,39,836,175
2025-02-18 00:00:00+00:00,206,42,887,191
2025-02-19 00:00:00+00:00,179,27,967,180
2025-02-20 00:00:00+00:00,242,72,987,199
2025-02-21 00:00:00+00:00,197,43,789,172
2025-02-22 00:00:00+00:00,201,38,190,56
2025-02-23 00:00:00+00:00,211,39,313,63
2025-02-24 00:00:00+00:00,203,40,843,180
2025-02-25 00:00:00+00:00,253,64,1090,212
2025-02-26 00:00:00+00:00,206,46,884,207
2025-02-27 00:00:00+00:00,239,56,861,175
2025-02-28 00:00:00+00:00,208,48,788,170
2025-03-01 00:00:00+00:00,199,39,307,57
