time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-05 00:00:00+00:00,66,7,144,49
2024-10-06 00:00:00+00:00,68,7,195,39
2024-10-07 00:00:00+00:00,104,36,685,159
2024-10-08 00:00:00+00:00,134,42,1052,198
2024-10-09 00:00:00+00:00,97,29,985,181
2024-10-10 00:00:00+00:00,157,55,1133,188
2024-10-11 00:00:00+00:00,123,40,719,148
2024-10-12 00:00:00+00:00,288,25,590,90
2024-10-13 00:00:00+00:00,73,5,135,44
2024-10-14 00:00:00+00:00,91,13,841,189
2024-10-15 00:00:00+00:00,149,64,1085,188
2024-10-16 00:00:00+00:00,77,15,834,192
2024-10-17 00:00:00+00:00,99,19,1152,200
2024-10-18 00:00:00+00:00,87,16,806,162
