url_path,views_total,views_unique
/quic/aic-operator,15,3
/quic/aic-operator/tree/main/internal,3,1
/quic/aic-operator/tree/main/internal/kmmmodule,3,1
/quic/aic-operator/tree/main,2,1
/quic/aic-operator/blob/main/aic-operator-deploy.yaml,1,1
/quic/aic-operator/blob/main/internal/controller/aic_controller.go,1,1
/quic/aic-operator/blob/main/internal/kmmmodule/qcom-aic-kmmo.go,1,1
/quic/aic-operator/blob/main/manual_install/qcom-aic-rule-nfd.yaml,1,1
/quic/aic-operator/blob/main/operator-bundle.Dockerfile,1,1
/quic/aic-operator/tree/main/internal/controller,1,1
