time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-13 00:00:00+00:00,1.0,1.0,5,5
2024-11-14 00:00:00+00:00,2.0,2.0,7,3
2024-11-15 00:00:00+00:00,,,3,1
2024-11-16 00:00:00+00:00,1.0,1.0,10,7
2024-11-17 00:00:00+00:00,,,1,1
2024-11-18 00:00:00+00:00,1.0,1.0,8,6
2024-11-19 00:00:00+00:00,,,8,5
2024-11-20 00:00:00+00:00,,,7,5
2024-11-21 00:00:00+00:00,,,9,7
2024-11-22 00:00:00+00:00,,,5,4
2024-11-23 00:00:00+00:00,,,4,2
2024-11-24 00:00:00+00:00,,,18,5
2024-11-25 00:00:00+00:00,,,22,6
2024-11-26 00:00:00+00:00,,,1,1
