url_path,views_total,views_unique
/quic/qccsdk-qcc711,40,17
/quic/qccsdk-qcc711/tree/main/qcc711_sdk,16,8
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/src,11,5
/quic/qccsdk-qcc711/tree/main/common/manifest,7,5
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/qapi,6,3
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/qapi/common,6,2
/quic/qccsdk-qcc711/blob/main/qcc711_sdk/src/platform/src/qapi_power.c,6,1
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/tools,5,2
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/iar,4,3
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/src/demo,4,3
