time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-17 00:00:00+00:00,,,1,1
2024-11-18 00:00:00+00:00,,,4,3
2024-11-19 00:00:00+00:00,,,9,4
2024-11-20 00:00:00+00:00,,,9,5
2024-11-21 00:00:00+00:00,,,1,1
2024-11-22 00:00:00+00:00,,,3,2
2024-11-23 00:00:00+00:00,,,3,1
2024-11-25 00:00:00+00:00,,,15,4
2024-11-26 00:00:00+00:00,,,45,4
2024-11-27 00:00:00+00:00,6.0,3.0,37,5
2024-11-28 00:00:00+00:00,1.0,1.0,18,4
2024-11-29 00:00:00+00:00,2.0,2.0,8,3
2024-11-30 00:00:00+00:00,1.0,1.0,4,2
